,Date.Time..UTC.,Wind.Speed..MPH.
675,01/04/2013 08:15:00,2.4
676,01/04/2013 08:20:00,2.2
677,01/04/2013 08:25:00,1.3
678,01/04/2013 08:30:00,2.1
679,01/04/2013 08:35:00,1.1
680,01/04/2013 08:40:00,1.0
681,01/04/2013 08:45:00,1.2
682,01/04/2013 08:50:00,1.5
683,01/04/2013 08:55:00,0.8
684,01/04/2013 09:00:00,1.4
685,01/04/2013 09:05:00,1.8
686,01/04/2013 09:10:00,1.1
687,01/04/2013 09:15:00,4.5
688,01/04/2013 09:20:00,5.1
689,01/04/2013 09:25:00,3.2
690,01/04/2013 09:30:00,4.3
691,01/04/2013 09:35:00,5.6
692,01/04/2013 09:40:00,5.1
693,01/04/2013 09:45:00,6.1
694,01/04/2013 09:50:00,3.8
695,01/04/2013 09:55:00,2.6
696,01/04/2013 10:00:00,2.8
697,01/04/2013 10:05:00,2.1
698,01/04/2013 10:10:00,2.1
699,01/04/2013 10:15:00,2.1
700,01/04/2013 10:20:00,1.3
701,01/04/2013 10:25:00,1.9
702,01/04/2013 10:30:00,2.1
703,01/04/2013 10:35:00,1.8
704,01/04/2013 10:40:00,1.5
705,01/04/2013 10:45:00,2.1
706,01/04/2013 10:50:00,3.3
707,01/04/2013 10:55:00,2.0
708,01/04/2013 11:00:00,2.3
709,01/04/2013 11:05:00,2.5
710,01/04/2013 11:10:00,3.1
711,01/04/2013 11:15:00,2.7
712,01/04/2013 11:20:00,2.5
713,01/04/2013 11:25:00,1.7
714,01/04/2013 11:30:00,1.1
715,01/04/2013 11:35:00,0.9
716,01/04/2013 11:40:00,1.4
717,01/04/2013 11:45:00,0.9
718,01/04/2013 11:50:00,1.9
719,01/04/2013 11:55:00,2.5
720,01/04/2013 12:00:00,2.6
721,01/04/2013 12:05:00,1.3
722,01/04/2013 12:10:00,3.6
723,01/04/2013 12:15:00,1.6
724,01/04/2013 12:20:00,1.6
725,01/04/2013 12:25:00,2.0
726,01/04/2013 12:30:00,1.4
727,01/04/2013 12:35:00,2.3
728,01/04/2013 12:40:00,1.2
729,01/04/2013 12:45:00,1.3
730,01/04/2013 12:50:00,0.7
731,01/04/2013 12:55:00,0.9
732,01/04/2013 13:00:00,1.2
733,01/04/2013 13:05:00,0.8
734,01/04/2013 13:10:00,1.4
735,01/04/2013 13:15:00,0.9
736,01/04/2013 13:20:00,1.5
737,01/04/2013 13:25:00,2.0
738,01/04/2013 13:30:00,2.6
739,01/04/2013 13:35:00,2.7
740,01/04/2013 13:40:00,1.8
741,01/04/2013 13:45:00,1.2
742,01/04/2013 13:50:00,1.6
743,01/04/2013 13:55:00,1.7
744,01/04/2013 14:00:00,1.1
745,01/04/2013 14:05:00,1.0
746,01/04/2013 14:10:00,1.9
747,01/04/2013 14:15:00,1.6
748,01/04/2013 14:20:00,1.6
749,01/04/2013 14:25:00,1.0
750,01/04/2013 14:30:00,1.7
751,01/04/2013 14:35:00,1.8
752,01/04/2013 14:40:00,2.5
753,01/04/2013 14:45:00,1.9
754,01/04/2013 14:50:00,0.8
755,01/04/2013 14:55:00,1.0
756,01/04/2013 15:00:00,1.1
757,01/04/2013 15:05:00,0.9
758,01/04/2013 15:10:00,1.7
759,01/04/2013 15:15:00,1.0
760,01/04/2013 15:20:00,2.2
761,01/04/2013 15:25:00,2.7
762,01/04/2013 15:30:00,2.8
763,01/04/2013 15:35:00,2.5
764,01/04/2013 15:40:00,3.2
765,01/04/2013 15:45:00,2.5
766,01/04/2013 15:50:00,1.7
767,01/04/2013 15:55:00,2.1
768,01/04/2013 16:00:00,2.0
769,01/04/2013 16:05:00,2.0
770,01/04/2013 16:10:00,2.6
771,01/04/2013 16:15:00,2.8
772,01/04/2013 16:20:00,2.8
773,01/04/2013 16:25:00,2.0
774,01/04/2013 16:30:00,2.0
775,01/04/2013 16:35:00,2.2
776,01/04/2013 16:40:00,3.3
777,01/04/2013 16:45:00,3.1
778,01/04/2013 16:50:00,2.1
779,01/04/2013 16:55:00,1.5
780,01/04/2013 17:00:00,1.6
781,01/04/2013 17:05:00,1.7
782,01/04/2013 17:10:00,2.3
783,01/04/2013 17:15:00,2.4
784,01/04/2013 17:20:00,2.0
785,01/04/2013 17:25:00,1.8
786,01/04/2013 17:30:00,1.7
787,01/04/2013 17:35:00,2.2
788,01/04/2013 17:40:00,2.2
789,01/04/2013 17:45:00,1.2
790,01/04/2013 17:50:00,0.9
791,01/04/2013 17:55:00,1.1
792,01/04/2013 18:00:00,2.3
793,01/04/2013 18:05:00,3.0
794,01/04/2013 18:10:00,1.5
795,01/04/2013 18:15:00,2.0
796,01/04/2013 18:20:00,3.0
797,01/04/2013 18:25:00,2.2
798,01/04/2013 18:30:00,1.7
799,01/04/2013 18:35:00,1.0
800,01/04/2013 18:40:00,1.0
801,01/04/2013 18:45:00,0.7
802,01/04/2013 18:50:00,0.8
803,01/04/2013 18:55:00,2.5
804,01/04/2013 19:00:00,1.3
805,01/04/2013 19:05:00,1.3
806,01/04/2013 19:10:00,1.8
807,01/04/2013 19:15:00,0.3
808,01/04/2013 19:20:00,0.4
809,01/04/2013 19:25:00,0.7
810,01/04/2013 19:30:00,0.8
811,01/04/2013 19:35:00,1.7
812,01/04/2013 19:40:00,1.4
813,01/04/2013 19:45:00,1.0
814,01/04/2013 19:50:00,0.8
815,01/04/2013 19:55:00,1.0
816,01/04/2013 20:00:00,1.1
817,01/04/2013 20:05:00,1.1
818,01/04/2013 20:10:00,0.7
819,01/04/2013 20:15:00,1.7
820,01/04/2013 20:20:00,0.6
821,01/04/2013 20:25:00,1.6
822,01/04/2013 20:30:00,2.7
823,01/04/2013 20:35:00,1.9
824,01/04/2013 20:40:00,3.6
825,01/04/2013 20:45:00,3.9
826,01/04/2013 20:50:00,2.4
827,01/04/2013 20:55:00,2.8
828,01/04/2013 21:00:00,1.9
829,01/04/2013 21:05:00,0.8
830,01/04/2013 21:10:00,1.3
831,01/04/2013 21:15:00,2.5
832,01/04/2013 21:20:00,1.3
833,01/04/2013 21:25:00,1.0
834,01/04/2013 21:30:00,1.9
835,01/04/2013 21:35:00,1.7
836,01/04/2013 21:40:00,2.1
837,01/04/2013 21:45:00,2.1
838,01/04/2013 21:50:00,3.9
839,01/04/2013 21:55:00,3.4
840,01/04/2013 22:00:00,2.4
841,01/04/2013 22:05:00,2.9
842,01/04/2013 22:10:00,2.2
843,01/04/2013 22:15:00,2.7
844,01/04/2013 22:20:00,2.9
845,01/04/2013 22:25:00,2.2
846,01/04/2013 22:30:00,2.1
847,01/04/2013 22:35:00,3.1
848,01/04/2013 22:40:00,2.5
849,01/04/2013 22:45:00,1.6
850,01/04/2013 22:50:00,1.8
851,01/04/2013 22:55:00,3.7
852,01/04/2013 23:00:00,3.1
853,01/04/2013 23:05:00,3.6
854,01/04/2013 23:10:00,2.9
855,01/04/2013 23:15:00,3.5
856,01/04/2013 23:20:00,3.5
857,01/04/2013 23:25:00,3.1
858,01/04/2013 23:30:00,4.0
859,01/04/2013 23:35:00,4.1
860,01/04/2013 23:40:00,4.4
861,01/04/2013 23:45:00,2.2
862,01/04/2013 23:50:00,2.8
863,01/04/2013 23:55:00,3.6
864,01/05/2013 00:00:00,3.2
865,01/05/2013 00:05:00,3.2
866,01/05/2013 00:10:00,3.8
867,01/05/2013 00:15:00,3.7
868,01/05/2013 00:20:00,3.2
869,01/05/2013 00:25:00,3.1
870,01/05/2013 00:30:00,2.1
871,01/05/2013 00:35:00,2.3
872,01/05/2013 00:40:00,2.8
873,01/05/2013 00:45:00,2.1
874,01/05/2013 00:50:00,2.7
875,01/05/2013 00:55:00,2.6
876,01/05/2013 01:00:00,2.2
877,01/05/2013 01:05:00,3.1
878,01/05/2013 01:10:00,4.6
879,01/05/2013 01:15:00,2.3
880,01/05/2013 01:20:00,2.4
881,01/05/2013 01:25:00,2.7
882,01/05/2013 01:30:00,2.0
883,01/05/2013 01:35:00,3.1
884,01/05/2013 01:40:00,2.6
885,01/05/2013 01:45:00,2.6
886,01/05/2013 01:50:00,2.1
887,01/05/2013 01:55:00,2.6
888,01/05/2013 02:00:00,2.4
889,01/05/2013 02:05:00,1.9
890,01/05/2013 02:10:00,2.7
891,01/05/2013 02:15:00,2.1
892,01/05/2013 02:20:00,0.9
893,01/05/2013 02:25:00,1.8
894,01/05/2013 02:30:00,4.8
895,01/05/2013 02:35:00,4.2
896,01/05/2013 02:40:00,4.0
897,01/05/2013 02:45:00,4.0
898,01/05/2013 02:50:00,4.0
899,01/05/2013 02:55:00,4.4
900,01/05/2013 03:00:00,3.9
901,01/05/2013 03:05:00,3.8
902,01/05/2013 03:10:00,4.4
903,01/05/2013 03:15:00,3.1
904,01/05/2013 03:20:00,3.0
905,01/05/2013 03:25:00,3.8
906,01/05/2013 03:30:00,4.8
907,01/05/2013 03:35:00,5.2
908,01/05/2013 03:40:00,5.8
909,01/05/2013 03:45:00,4.8
910,01/05/2013 03:50:00,4.0
911,01/05/2013 03:55:00,4.0
912,01/05/2013 04:00:00,3.7
913,01/05/2013 04:05:00,2.9
914,01/05/2013 04:10:00,3.3
915,01/05/2013 04:15:00,2.5
916,01/05/2013 04:20:00,2.7
917,01/05/2013 04:25:00,1.8
918,01/05/2013 04:30:00,1.5
919,01/05/2013 04:35:00,1.7
920,01/05/2013 04:40:00,1.2
921,01/05/2013 04:45:00,1.1
922,01/05/2013 04:50:00,1.8
923,01/05/2013 04:55:00,2.7
924,01/05/2013 05:00:00,3.0
925,01/05/2013 05:05:00,3.1
926,01/05/2013 05:10:00,2.6
927,01/05/2013 05:15:00,3.2
928,01/05/2013 05:20:00,3.0
929,01/05/2013 05:25:00,3.4
930,01/05/2013 05:30:00,3.1
931,01/05/2013 05:35:00,3.0
932,01/05/2013 05:40:00,3.1
933,01/05/2013 05:45:00,3.0
934,01/05/2013 05:50:00,4.2
935,01/05/2013 05:55:00,3.3
936,01/05/2013 06:00:00,3.5
937,01/05/2013 06:05:00,4.0
938,01/05/2013 06:10:00,3.8
939,01/05/2013 06:15:00,3.8
940,01/05/2013 06:20:00,4.4
941,01/05/2013 06:25:00,4.1
942,01/05/2013 06:30:00,4.1
943,01/05/2013 06:35:00,3.4
944,01/05/2013 06:40:00,2.7
945,01/05/2013 06:45:00,3.8
946,01/05/2013 06:50:00,3.4
947,01/05/2013 06:55:00,3.6
948,01/05/2013 07:00:00,3.3
949,01/05/2013 07:05:00,3.5
950,01/05/2013 07:10:00,2.8
951,01/05/2013 07:15:00,1.5
952,01/05/2013 07:20:00,0.5
953,01/05/2013 07:25:00,1.7
954,01/05/2013 07:30:00,1.1
955,01/05/2013 07:35:00,3.0
956,01/05/2013 07:40:00,3.0
957,01/05/2013 07:45:00,2.8
958,01/05/2013 07:50:00,3.2
959,01/05/2013 07:55:00,3.6
960,01/05/2013 08:00:00,3.9
961,01/05/2013 08:05:00,4.5
962,01/05/2013 08:10:00,3.5
963,01/05/2013 08:15:00,3.1
964,01/05/2013 08:20:00,2.9
965,01/05/2013 08:25:00,3.6
966,01/05/2013 08:30:00,2.0
967,01/05/2013 08:35:00,1.6
968,01/05/2013 08:40:00,2.7
969,01/05/2013 08:45:00,3.1
970,01/05/2013 08:50:00,2.5
971,01/05/2013 08:55:00,1.4
972,01/05/2013 09:00:00,0.9
973,01/05/2013 09:05:00,2.3
974,01/05/2013 09:10:00,2.9
975,01/05/2013 09:15:00,2.4
976,01/05/2013 09:20:00,2.6
977,01/05/2013 09:25:00,3.6
978,01/05/2013 09:30:00,4.2
979,01/05/2013 09:35:00,4.0
980,01/05/2013 09:40:00,3.8
981,01/05/2013 09:45:00,2.8
982,01/05/2013 09:50:00,2.8
983,01/05/2013 09:55:00,3.5
984,01/05/2013 10:00:00,3.3
985,01/05/2013 10:05:00,3.3
986,01/05/2013 10:10:00,2.8
987,01/05/2013 10:15:00,1.9
988,01/05/2013 10:20:00,2.6
989,01/05/2013 10:25:00,1.6
990,01/05/2013 10:30:00,1.5
991,01/05/2013 10:35:00,4.0
992,01/05/2013 10:40:00,3.7
993,01/05/2013 10:45:00,2.9
994,01/05/2013 10:50:00,2.4
995,01/05/2013 10:55:00,2.0
996,01/05/2013 11:00:00,2.8
997,01/05/2013 11:05:00,2.4
998,01/05/2013 11:10:00,3.6
999,01/05/2013 11:15:00,3.7
1000,01/05/2013 11:20:00,3.2
1001,01/05/2013 11:25:00,2.3
1002,01/05/2013 11:30:00,3.1
1003,01/05/2013 11:35:00,2.2
1004,01/05/2013 11:40:00,4.3
1005,01/05/2013 11:45:00,3.8
1006,01/05/2013 11:50:00,2.6
1007,01/05/2013 11:55:00,2.4
1008,01/05/2013 12:00:00,2.7
1009,01/05/2013 12:05:00,2.9
1010,01/05/2013 12:10:00,3.8
1011,01/05/2013 12:15:00,3.1
1012,01/05/2013 12:20:00,4.0
1013,01/05/2013 12:25:00,4.0
1014,01/05/2013 12:30:00,3.3
1015,01/05/2013 12:35:00,3.2
1016,01/05/2013 12:40:00,2.5
1017,01/05/2013 12:45:00,3.1
1018,01/05/2013 12:50:00,2.2
1019,01/05/2013 12:55:00,2.8
1020,01/05/2013 13:00:00,1.3
1021,01/05/2013 13:05:00,3.0
1022,01/05/2013 13:10:00,4.3
1023,01/05/2013 13:15:00,4.1
1024,01/05/2013 13:20:00,2.9
1025,01/05/2013 13:25:00,2.5
1026,01/05/2013 13:30:00,2.5
1027,01/05/2013 13:35:00,1.9
1028,01/05/2013 13:40:00,4.3
1029,01/05/2013 13:45:00,5.1
1030,01/05/2013 13:50:00,5.6
1031,01/05/2013 13:55:00,6.8
1032,01/05/2013 14:00:00,6.2
1033,01/05/2013 14:05:00,5.5
1034,01/05/2013 14:10:00,6.3
1035,01/05/2013 14:15:00,11.1
1036,01/05/2013 14:20:00,10.7
1037,01/05/2013 14:25:00,10.0
1038,01/05/2013 14:30:00,10.7
1039,01/05/2013 14:35:00,7.6
1040,01/05/2013 14:40:00,6.6
1041,01/05/2013 14:45:00,4.1
1042,01/05/2013 14:50:00,9.0
1043,01/05/2013 14:55:00,11.8
1044,01/05/2013 15:00:00,10.6
1045,01/05/2013 15:05:00,4.9
1046,01/05/2013 15:10:00,4.8
1047,01/05/2013 15:15:00,5.6
1048,01/05/2013 15:20:00,5.1
1049,01/05/2013 15:25:00,4.9
1050,01/05/2013 15:30:00,3.3
1051,01/05/2013 15:35:00,3.0
1052,01/05/2013 15:40:00,6.0
1053,01/05/2013 15:45:00,3.1
1054,01/05/2013 15:50:00,3.2
1055,01/05/2013 15:55:00,4.6
1056,01/05/2013 16:00:00,5.6
1057,01/05/2013 16:05:00,2.0
1058,01/05/2013 16:10:00,3.7
1059,01/05/2013 16:15:00,2.0
1060,01/05/2013 16:20:00,1.2
1061,01/05/2013 16:25:00,0.6
1062,01/05/2013 16:30:00,0.9
1063,01/05/2013 16:35:00,1.6
1064,01/05/2013 16:40:00,3.0
1065,01/05/2013 16:45:00,3.4
1066,01/05/2013 16:50:00,3.5
1067,01/05/2013 16:55:00,3.9
1068,01/05/2013 17:00:00,4.9
1069,01/05/2013 17:05:00,4.1
1070,01/05/2013 17:10:00,4.0
1071,01/05/2013 17:15:00,2.7
1072,01/05/2013 17:20:00,2.1
1073,01/05/2013 17:25:00,1.5
1074,01/05/2013 17:30:00,2.5
1075,01/05/2013 17:35:00,2.5
1076,01/05/2013 17:40:00,3.2
1077,01/05/2013 17:45:00,2.8
1078,01/05/2013 17:50:00,2.5
1079,01/05/2013 17:55:00,2.4
1080,01/05/2013 18:00:00,2.8
1081,01/05/2013 18:05:00,2.4
1082,01/05/2013 18:10:00,2.7
1083,01/05/2013 18:15:00,3.8
1084,01/05/2013 18:20:00,4.6
1085,01/05/2013 18:25:00,5.4
1086,01/05/2013 18:30:00,4.6
1087,01/05/2013 18:35:00,4.6
1088,01/05/2013 18:40:00,1.9
1089,01/05/2013 18:45:00,0.4
1090,01/05/2013 18:50:00,2.1
1091,01/05/2013 18:55:00,4.5
1092,01/05/2013 19:00:00,5.6
1093,01/05/2013 19:05:00,3.9
1094,01/05/2013 19:10:00,0.7
1095,01/05/2013 19:15:00,1.2
1096,01/05/2013 19:20:00,1.7
1097,01/05/2013 19:25:00,1.3
1098,01/05/2013 19:30:00,0.7
1099,01/05/2013 19:35:00,0.8
1100,01/05/2013 19:40:00,0.7
1101,01/05/2013 19:45:00,0.9
1102,01/05/2013 19:50:00,2.3
1103,01/05/2013 19:55:00,2.1
1104,01/05/2013 20:00:00,2.3
1105,01/05/2013 20:05:00,1.7
1106,01/05/2013 20:10:00,1.2
1107,01/05/2013 20:15:00,0.6
1108,01/05/2013 20:20:00,0.9
1109,01/05/2013 20:25:00,1.1
1110,01/05/2013 20:30:00,2.8
1111,01/05/2013 20:35:00,3.8
1112,01/05/2013 20:40:00,5.1
1113,01/05/2013 20:45:00,4.8
1114,01/05/2013 20:50:00,2.9
1115,01/05/2013 20:55:00,2.7
1116,01/05/2013 21:00:00,3.2
1117,01/05/2013 21:05:00,3.5
1118,01/05/2013 21:10:00,2.6
1119,01/05/2013 21:15:00,2.8
1120,01/05/2013 21:20:00,3.1
1121,01/05/2013 21:25:00,2.6
1122,01/05/2013 21:30:00,4.1
1123,01/05/2013 21:35:00,5.0
1124,01/05/2013 21:40:00,5.1
1125,01/05/2013 21:45:00,5.2
1126,01/05/2013 21:50:00,6.5
1127,01/05/2013 21:55:00,6.9
1128,01/05/2013 22:00:00,6.5
1129,01/05/2013 22:05:00,5.0
1130,01/05/2013 22:10:00,5.5
1131,01/05/2013 22:15:00,4.8
1132,01/05/2013 22:20:00,4.2
1133,01/05/2013 22:25:00,4.6
1134,01/05/2013 22:30:00,6.6
1135,01/05/2013 22:35:00,4.5
1136,01/05/2013 22:40:00,3.6
1137,01/05/2013 22:45:00,2.9
1138,01/05/2013 22:50:00,1.0
1139,01/05/2013 22:55:00,0.7
1140,01/05/2013 23:00:00,1.1
1141,01/05/2013 23:05:00,2.2
1142,01/05/2013 23:10:00,3.1
1143,01/05/2013 23:15:00,2.4
1144,01/05/2013 23:20:00,1.9
1145,01/05/2013 23:25:00,2.3
1146,01/05/2013 23:30:00,3.3
1147,01/05/2013 23:35:00,4.0
1148,01/05/2013 23:40:00,2.5
1149,01/05/2013 23:45:00,2.6
1150,01/05/2013 23:50:00,1.5
1151,01/05/2013 23:55:00,1.9
1152,01/06/2013 00:00:00,2.0
1153,01/06/2013 00:05:00,1.5
1154,01/06/2013 00:10:00,2.9
1155,01/06/2013 00:15:00,3.1
1156,01/06/2013 00:20:00,2.6
1157,01/06/2013 00:25:00,3.0
1158,01/06/2013 00:30:00,2.4
1159,01/06/2013 00:35:00,3.5
1160,01/06/2013 00:40:00,3.9
1161,01/06/2013 00:45:00,3.9
1162,01/06/2013 00:50:00,3.4
1163,01/06/2013 00:55:00,2.3
1164,01/06/2013 01:00:00,2.1
1165,01/06/2013 01:05:00,2.4
1166,01/06/2013 01:10:00,2.8
1167,01/06/2013 01:15:00,2.7
1168,01/06/2013 01:20:00,2.5
1169,01/06/2013 01:25:00,3.5
1170,01/06/2013 01:30:00,2.7
1171,01/06/2013 01:35:00,2.0
1172,01/06/2013 01:40:00,1.2
1173,01/06/2013 01:45:00,0.9
1174,01/06/2013 01:50:00,1.3
1175,01/06/2013 01:55:00,1.8
1176,01/06/2013 02:00:00,2.1
1177,01/06/2013 02:05:00,1.7
1178,01/06/2013 02:10:00,2.5
1179,01/06/2013 02:15:00,2.5
1180,01/06/2013 02:20:00,2.5
1181,01/06/2013 02:25:00,3.3
1182,01/06/2013 02:30:00,3.2
1183,01/06/2013 02:35:00,3.7
1184,01/06/2013 02:40:00,4.4
1185,01/06/2013 02:45:00,2.4
1186,01/06/2013 02:50:00,3.7
1187,01/06/2013 02:55:00,3.0
1188,01/06/2013 03:00:00,2.8
1189,01/06/2013 03:05:00,5.4
1190,01/06/2013 03:10:00,4.7
1191,01/06/2013 03:15:00,4.4
1192,01/06/2013 03:20:00,3.0
1193,01/06/2013 03:25:00,1.8
1194,01/06/2013 03:30:00,2.2
1195,01/06/2013 03:35:00,3.7
1196,01/06/2013 03:40:00,2.3
1197,01/06/2013 03:45:00,1.5
1198,01/06/2013 03:50:00,1.2
1199,01/06/2013 03:55:00,1.4
1200,01/06/2013 04:00:00,2.0
1201,01/06/2013 04:05:00,2.3
1202,01/06/2013 04:10:00,2.6
1203,01/06/2013 04:15:00,2.7
1204,01/06/2013 04:20:00,2.8
1205,01/06/2013 04:25:00,2.0
1206,01/06/2013 04:30:00,2.0
1207,01/06/2013 04:35:00,1.7
1208,01/06/2013 04:40:00,2.0
1209,01/06/2013 04:45:00,2.7
1210,01/06/2013 04:50:00,2.5
1211,01/06/2013 04:55:00,4.0
1212,01/06/2013 05:00:00,4.3
1213,01/06/2013 05:05:00,4.2
1214,01/06/2013 05:10:00,2.4
1215,01/06/2013 05:15:00,0.7
1216,01/06/2013 05:20:00,1.7
1217,01/06/2013 05:25:00,1.8
1218,01/06/2013 05:30:00,2.7
1219,01/06/2013 05:35:00,2.3
1220,01/06/2013 05:40:00,1.0
1221,01/06/2013 05:45:00,1.7
1222,01/06/2013 05:50:00,0.5
1223,01/06/2013 05:55:00,2.0
1224,01/06/2013 06:00:00,1.4
1225,01/06/2013 06:05:00,0.9
1226,01/06/2013 06:10:00,0.7
1227,01/06/2013 06:15:00,0.5
1228,01/06/2013 06:20:00,0.7
1229,01/06/2013 06:25:00,0.6
1230,01/06/2013 06:30:00,0.8
1231,01/06/2013 06:35:00,0.5
1232,01/06/2013 06:40:00,0.6
1233,01/06/2013 06:45:00,0.5
1234,01/06/2013 06:50:00,1.7
1235,01/06/2013 06:55:00,3.0
1236,01/06/2013 07:00:00,1.2
1237,01/06/2013 07:05:00,0.7
1238,01/06/2013 07:10:00,1.4
1239,01/06/2013 07:15:00,0.7
1240,01/06/2013 07:20:00,1.1
1241,01/06/2013 07:25:00,2.1
1242,01/06/2013 07:30:00,2.4
1243,01/06/2013 07:35:00,2.4
1244,01/06/2013 07:40:00,2.0
1245,01/06/2013 07:45:00,2.4
1246,01/06/2013 07:50:00,1.8
1247,01/06/2013 07:55:00,2.5
1248,01/06/2013 08:00:00,3.3
1249,01/06/2013 08:05:00,2.2
1250,01/06/2013 08:10:00,1.7
1251,01/06/2013 08:15:00,2.8
1252,01/06/2013 08:20:00,1.9
1253,01/06/2013 08:25:00,1.7
1254,01/06/2013 08:30:00,3.0
1255,01/06/2013 08:35:00,2.8
1256,01/06/2013 08:40:00,1.9
1257,01/06/2013 08:45:00,0.3
1258,01/06/2013 08:50:00,0.4
1259,01/06/2013 08:55:00,1.9
1260,01/06/2013 09:00:00,1.5
1261,01/06/2013 09:05:00,3.0
1262,01/06/2013 09:10:00,2.2
1263,01/06/2013 09:15:00,2.4
1264,01/06/2013 09:20:00,2.4
1265,01/06/2013 09:25:00,3.1
1266,01/06/2013 09:30:00,2.5
1267,01/06/2013 09:35:00,2.2
1268,01/06/2013 09:40:00,1.7
1269,01/06/2013 09:45:00,1.3
1270,01/06/2013 09:50:00,1.0
1271,01/06/2013 09:55:00,2.1
1272,01/06/2013 10:00:00,1.0
1273,01/06/2013 10:05:00,0.6
1274,01/06/2013 10:10:00,1.5
1275,01/06/2013 10:15:00,2.1
1276,01/06/2013 10:20:00,1.3
1277,01/06/2013 10:25:00,0.3
1278,01/06/2013 10:30:00,0.1
1279,01/06/2013 10:35:00,0.1
1280,01/06/2013 10:40:00,0.6
1281,01/06/2013 10:45:00,0.5
1282,01/06/2013 10:50:00,1.1
1283,01/06/2013 10:55:00,1.9
1284,01/06/2013 11:00:00,2.5
1285,01/06/2013 11:05:00,2.6
1286,01/06/2013 11:10:00,2.8
1287,01/06/2013 11:15:00,2.6
1288,01/06/2013 11:20:00,3.3
1289,01/06/2013 11:25:00,3.4
1290,01/06/2013 11:30:00,3.2
1291,01/06/2013 11:35:00,3.1
1292,01/06/2013 11:40:00,2.4
1293,01/06/2013 11:45:00,2.7
1294,01/06/2013 11:50:00,2.7
1295,01/06/2013 11:55:00,1.7
1296,01/06/2013 12:00:00,1.2
1297,01/06/2013 12:05:00,0.8
1298,01/06/2013 12:10:00,0.8
1299,01/06/2013 12:15:00,2.4
1300,01/06/2013 12:20:00,3.3
1301,01/06/2013 12:25:00,3.3
1302,01/06/2013 12:30:00,3.4
1303,01/06/2013 12:35:00,3.6
1304,01/06/2013 12:40:00,2.9
1305,01/06/2013 12:45:00,2.2
1306,01/06/2013 12:50:00,1.3
1307,01/06/2013 12:55:00,2.8
1308,01/06/2013 13:00:00,2.8
1309,01/06/2013 13:05:00,2.8
1310,01/06/2013 13:10:00,3.1
1311,01/06/2013 13:15:00,4.0
1312,01/06/2013 13:20:00,3.7
1313,01/06/2013 13:25:00,3.7
1314,01/06/2013 13:30:00,4.4
1315,01/06/2013 13:35:00,3.8
1316,01/06/2013 13:40:00,2.6
1317,01/06/2013 13:45:00,2.0
1318,01/06/2013 13:50:00,1.5
1319,01/06/2013 13:55:00,0.7
1320,01/06/2013 14:00:00,1.4
1321,01/06/2013 14:05:00,2.1
1322,01/06/2013 14:10:00,2.4
1323,01/06/2013 14:15:00,2.5
1324,01/06/2013 14:20:00,3.1
1325,01/06/2013 14:25:00,3.5
1326,01/06/2013 14:30:00,3.3
1327,01/06/2013 14:35:00,4.0
1328,01/06/2013 14:40:00,3.5
1329,01/06/2013 14:45:00,3.6
1330,01/06/2013 14:50:00,3.0
1331,01/06/2013 14:55:00,2.5
1332,01/06/2013 15:00:00,1.1
1333,01/06/2013 15:05:00,0.9
1334,01/06/2013 15:10:00,1.6
1335,01/06/2013 15:15:00,1.0
1336,01/06/2013 15:20:00,0.7
1337,01/06/2013 15:25:00,0.8
1338,01/06/2013 15:30:00,1.5
1339,01/06/2013 15:35:00,1.0
1340,01/06/2013 15:40:00,0.9
1341,01/06/2013 15:45:00,0.6
1342,01/06/2013 15:50:00,0.5
1343,01/06/2013 15:55:00,2.4
1344,01/06/2013 16:00:00,2.4
1345,01/06/2013 16:05:00,3.2
1346,01/06/2013 16:10:00,3.4
1347,01/06/2013 16:15:00,3.4
1348,01/06/2013 16:20:00,3.6
1349,01/06/2013 16:25:00,3.7
1350,01/06/2013 16:30:00,3.9
1351,01/06/2013 16:35:00,4.2
