,Date.Time..UTC.,Wind.Speed..MPH.
1352,01/06/2013 16:40:00,3.4
1353,01/06/2013 16:45:00,3.7
1354,01/06/2013 16:50:00,3.9
1355,01/06/2013 16:55:00,2.6
1356,01/06/2013 17:00:00,3.1
1357,01/06/2013 17:05:00,3.2
1358,01/06/2013 17:10:00,3.7
1359,01/06/2013 17:15:00,3.1
1360,01/06/2013 17:20:00,3.7
1361,01/06/2013 17:25:00,4.1
1362,01/06/2013 17:30:00,3.3
1363,01/06/2013 17:35:00,3.4
1364,01/06/2013 17:40:00,3.9
1365,01/06/2013 17:45:00,3.5
1366,01/06/2013 17:50:00,3.0
1367,01/06/2013 17:55:00,2.6
1368,01/06/2013 18:00:00,2.8
1369,01/06/2013 18:05:00,2.6
1370,01/06/2013 18:10:00,1.8
1371,01/06/2013 18:15:00,3.0
1372,01/06/2013 18:20:00,2.6
1373,01/06/2013 18:25:00,2.7
1374,01/06/2013 18:30:00,3.6
1375,01/06/2013 18:35:00,1.7
1376,01/06/2013 18:40:00,2.2
1377,01/06/2013 18:45:00,1.8
1378,01/06/2013 18:50:00,2.2
1379,01/06/2013 18:55:00,1.8
1380,01/06/2013 19:00:00,2.6
1381,01/06/2013 19:05:00,2.7
1382,01/06/2013 19:10:00,2.8
1383,01/06/2013 19:15:00,2.4
1384,01/06/2013 19:20:00,3.3
1385,01/06/2013 19:25:00,2.7
1386,01/06/2013 19:30:00,1.7
1387,01/06/2013 19:35:00,2.9
1388,01/06/2013 19:40:00,3.1
1389,01/06/2013 19:45:00,1.8
1390,01/06/2013 19:50:00,1.7
1391,01/06/2013 19:55:00,1.9
1392,01/06/2013 20:00:00,0.8
1393,01/06/2013 20:05:00,0.7
1394,01/06/2013 20:10:00,0.6
1395,01/06/2013 20:15:00,0.8
1396,01/06/2013 20:20:00,1.1
1397,01/06/2013 20:25:00,1.3
1398,01/06/2013 20:30:00,1.8
1399,01/06/2013 20:35:00,1.7
1400,01/06/2013 20:40:00,2.4
1401,01/06/2013 20:45:00,2.3
1402,01/06/2013 20:50:00,2.5
1403,01/06/2013 20:55:00,1.0
1404,01/06/2013 21:00:00,3.1
1405,01/06/2013 21:05:00,4.4
1406,01/06/2013 21:10:00,4.3
1407,01/06/2013 21:15:00,2.2
1408,01/06/2013 21:20:00,2.5
1409,01/06/2013 21:25:00,2.2
1410,01/06/2013 21:30:00,2.4
1411,01/06/2013 21:35:00,4.0
1412,01/06/2013 21:40:00,4.9
1413,01/06/2013 21:45:00,4.2
1414,01/06/2013 21:50:00,4.6
1415,01/06/2013 21:55:00,5.1
1416,01/06/2013 22:00:00,4.4
1417,01/06/2013 22:05:00,3.8
1418,01/06/2013 22:10:00,4.2
1419,01/06/2013 22:15:00,3.6
1420,01/06/2013 22:20:00,3.6
1421,01/06/2013 22:25:00,2.8
1422,01/06/2013 22:30:00,3.4
1423,01/06/2013 22:35:00,3.6
1424,01/06/2013 22:40:00,2.8
1425,01/06/2013 22:45:00,2.2
1426,01/06/2013 22:50:00,2.6
1427,01/06/2013 22:55:00,2.4
1428,01/06/2013 23:00:00,2.6
1429,01/06/2013 23:05:00,3.2
1430,01/06/2013 23:10:00,4.0
1431,01/06/2013 23:15:00,3.2
1432,01/06/2013 23:20:00,3.8
1433,01/06/2013 23:25:00,3.9
1434,01/06/2013 23:30:00,2.7
1435,01/06/2013 23:35:00,2.5
1436,01/06/2013 23:40:00,2.9
1437,01/06/2013 23:45:00,3.1
1438,01/06/2013 23:50:00,1.8
1439,01/06/2013 23:55:00,2.7
1440,01/07/2013 00:00:00,1.7
1441,01/07/2013 00:05:00,2.7
1442,01/07/2013 00:10:00,1.5
1443,01/07/2013 00:15:00,1.7
1444,01/07/2013 00:20:00,0.5
1445,01/07/2013 00:25:00,0.7
1446,01/07/2013 00:30:00,1.5
1447,01/07/2013 00:35:00,1.0
1448,01/07/2013 00:40:00,0.9
1449,01/07/2013 00:45:00,2.2
1450,01/07/2013 00:50:00,2.6
1451,01/07/2013 00:55:00,4.6
1452,01/07/2013 01:00:00,4.9
1453,01/07/2013 01:05:00,4.9
1454,01/07/2013 01:10:00,5.7
1455,01/07/2013 01:15:00,5.4
1456,01/07/2013 01:20:00,3.7
1457,01/07/2013 01:25:00,2.1
1458,01/07/2013 01:30:00,2.9
1459,01/07/2013 01:35:00,3.5
1460,01/07/2013 01:40:00,3.1
1461,01/07/2013 01:45:00,2.8
1462,01/07/2013 01:50:00,2.6
1463,01/07/2013 01:55:00,2.9
1464,01/07/2013 02:00:00,3.0
1465,01/07/2013 02:05:00,2.1
1466,01/07/2013 02:10:00,3.2
1467,01/07/2013 02:15:00,4.3
1468,01/07/2013 02:20:00,3.2
1469,01/07/2013 02:25:00,3.2
1470,01/07/2013 02:30:00,4.5
1471,01/07/2013 02:35:00,4.5
1472,01/07/2013 02:40:00,2.3
1473,01/07/2013 02:45:00,2.4
1474,01/07/2013 02:50:00,3.2
1475,01/07/2013 02:55:00,2.7
1476,01/07/2013 03:00:00,2.9
1477,01/07/2013 03:05:00,3.4
1478,01/07/2013 03:10:00,2.5
1479,01/07/2013 03:15:00,2.7
1480,01/07/2013 03:20:00,2.8
1481,01/07/2013 03:25:00,2.4
1482,01/07/2013 03:30:00,2.8
1483,01/07/2013 03:35:00,4.0
1484,01/07/2013 03:40:00,5.4
1485,01/07/2013 03:45:00,4.7
1486,01/07/2013 03:50:00,2.8
1487,01/07/2013 03:55:00,2.5
1488,01/07/2013 04:00:00,3.7
1489,01/07/2013 04:05:00,2.6
1490,01/07/2013 04:10:00,2.8
1491,01/07/2013 04:15:00,3.0
1492,01/07/2013 04:20:00,2.3
1493,01/07/2013 04:25:00,2.5
1494,01/07/2013 04:30:00,2.7
1495,01/07/2013 04:35:00,3.1
1496,01/07/2013 04:40:00,3.1
1497,01/07/2013 04:45:00,3.5
1498,01/07/2013 04:50:00,3.8
1499,01/07/2013 04:55:00,3.4
1500,01/07/2013 05:00:00,4.0
1501,01/07/2013 05:05:00,4.0
1502,01/07/2013 05:10:00,3.3
1503,01/07/2013 05:15:00,4.0
1504,01/07/2013 05:20:00,5.3
1505,01/07/2013 05:25:00,4.5
1506,01/07/2013 05:30:00,3.7
1507,01/07/2013 05:35:00,3.7
1508,01/07/2013 05:40:00,3.4
1509,01/07/2013 05:45:00,3.4
1510,01/07/2013 05:50:00,2.8
1511,01/07/2013 05:55:00,3.2
1512,01/07/2013 06:00:00,2.6
1513,01/07/2013 06:05:00,1.8
1514,01/07/2013 06:10:00,2.1
1515,01/07/2013 06:15:00,2.1
1516,01/07/2013 06:20:00,3.5
1517,01/07/2013 06:25:00,2.5
1518,01/07/2013 06:30:00,1.7
1519,01/07/2013 06:35:00,1.5
1520,01/07/2013 06:40:00,1.8
1521,01/07/2013 06:45:00,2.0
1522,01/07/2013 06:50:00,2.3
1523,01/07/2013 06:55:00,2.2
1524,01/07/2013 07:00:00,3.2
1525,01/07/2013 07:05:00,1.9
1526,01/07/2013 07:10:00,1.5
1527,01/07/2013 07:15:00,2.5
1528,01/07/2013 07:20:00,3.7
1529,01/07/2013 07:25:00,4.2
1530,01/07/2013 07:30:00,2.6
1531,01/07/2013 07:35:00,3.0
1532,01/07/2013 07:40:00,3.4
1533,01/07/2013 07:45:00,3.4
1534,01/07/2013 07:50:00,4.0
1535,01/07/2013 07:55:00,3.9
1536,01/07/2013 08:00:00,4.2
1537,01/07/2013 08:05:00,4.6
1538,01/07/2013 08:10:00,5.3
1539,01/07/2013 08:15:00,4.4
1540,01/07/2013 08:20:00,3.5
1541,01/07/2013 08:25:00,3.1
1542,01/07/2013 08:30:00,2.4
1543,01/07/2013 08:35:00,1.1
1544,01/07/2013 08:40:00,1.0
1545,01/07/2013 08:45:00,1.6
1546,01/07/2013 08:50:00,2.5
1547,01/07/2013 08:55:00,3.5
1548,01/07/2013 09:00:00,2.3
1549,01/07/2013 09:05:00,2.8
1550,01/07/2013 09:10:00,3.1
1551,01/07/2013 09:15:00,6.5
1552,01/07/2013 09:20:00,8.8
1553,01/07/2013 09:25:00,8.6
1554,01/07/2013 09:30:00,11.2
1555,01/07/2013 09:35:00,10.9
1556,01/07/2013 09:40:00,11.0
1557,01/07/2013 09:45:00,10.8
1558,01/07/2013 09:50:00,12.1
1559,01/07/2013 09:55:00,10.4
1560,01/07/2013 10:00:00,11.6
1561,01/07/2013 10:05:00,9.0
1562,01/07/2013 10:10:00,9.5
1563,01/07/2013 10:15:00,6.6
1564,01/07/2013 10:20:00,7.4
1565,01/07/2013 10:25:00,5.2
1566,01/07/2013 10:30:00,7.7
1567,01/07/2013 10:35:00,6.9
1568,01/07/2013 10:40:00,7.6
1569,01/07/2013 10:45:00,9.6
1570,01/07/2013 10:50:00,9.7
1571,01/07/2013 10:55:00,6.6
1572,01/07/2013 11:00:00,6.1
1573,01/07/2013 11:05:00,6.6
1574,01/07/2013 11:10:00,5.9
1575,01/07/2013 11:15:00,5.8
1576,01/07/2013 11:20:00,5.4
1577,01/07/2013 11:25:00,3.7
1578,01/07/2013 11:30:00,3.3
1579,01/07/2013 11:35:00,2.5
1580,01/07/2013 11:40:00,1.5
1581,01/07/2013 11:45:00,2.3
1582,01/07/2013 11:50:00,3.4
1583,01/07/2013 11:55:00,4.8
1584,01/07/2013 12:00:00,4.8
1585,01/07/2013 12:05:00,4.6
1586,01/07/2013 12:10:00,5.5
1587,01/07/2013 12:15:00,5.9
1588,01/07/2013 12:20:00,4.2
1589,01/07/2013 12:25:00,4.5
1590,01/07/2013 12:30:00,2.6
1591,01/07/2013 12:35:00,2.0
1592,01/07/2013 12:40:00,4.6
1593,01/07/2013 12:45:00,4.8
1594,01/07/2013 12:50:00,4.2
1595,01/07/2013 12:55:00,3.2
1596,01/07/2013 13:00:00,3.2
1597,01/07/2013 13:05:00,3.3
1598,01/07/2013 13:10:00,4.4
1599,01/07/2013 13:15:00,3.3
1600,01/07/2013 13:20:00,3.1
1601,01/07/2013 13:25:00,4.7
1602,01/07/2013 13:30:00,4.9
1603,01/07/2013 13:35:00,4.1
1604,01/07/2013 13:40:00,5.5
1605,01/07/2013 13:45:00,4.3
1606,01/07/2013 13:50:00,3.7
1607,01/07/2013 13:55:00,3.4
1608,01/07/2013 14:00:00,3.5
1609,01/07/2013 14:05:00,5.1
1610,01/07/2013 14:10:00,5.4
1611,01/07/2013 14:15:00,6.0
1612,01/07/2013 14:20:00,6.5
1613,01/07/2013 14:25:00,5.8
1614,01/07/2013 14:30:00,6.1
1615,01/07/2013 14:35:00,7.5
1616,01/07/2013 14:40:00,6.3
1617,01/07/2013 14:45:00,5.9
1618,01/07/2013 14:50:00,6.8
1619,01/07/2013 14:55:00,6.1
1620,01/07/2013 15:00:00,5.9
1621,01/07/2013 15:05:00,5.1
1622,01/07/2013 15:10:00,6.0
1623,01/07/2013 15:15:00,4.7
1624,01/07/2013 15:20:00,5.1
1625,01/07/2013 15:25:00,5.2
1626,01/07/2013 15:30:00,6.9
1627,01/07/2013 15:35:00,6.1
1628,01/07/2013 15:40:00,4.7
1629,01/07/2013 15:45:00,7.0
1630,01/07/2013 15:50:00,7.0
1631,01/07/2013 15:55:00,8.5
1632,01/07/2013 16:00:00,7.5
1633,01/07/2013 16:05:00,5.8
1634,01/07/2013 16:10:00,6.8
1635,01/07/2013 16:15:00,6.4
1636,01/07/2013 16:20:00,6.8
1637,01/07/2013 16:25:00,6.7
1638,01/07/2013 16:30:00,7.4
1639,01/07/2013 16:35:00,6.9
1640,01/07/2013 16:40:00,7.3
1641,01/07/2013 16:45:00,7.0
1642,01/07/2013 16:50:00,7.4
1643,01/07/2013 16:55:00,8.2
1644,01/07/2013 17:00:00,7.4
1645,01/07/2013 17:05:00,6.6
1646,01/07/2013 17:10:00,8.6
1647,01/07/2013 17:15:00,6.6
1648,01/07/2013 17:20:00,8.1
1649,01/07/2013 17:25:00,6.2
1650,01/07/2013 17:30:00,6.6
1651,01/07/2013 17:35:00,6.6
1652,01/07/2013 17:40:00,5.6
1653,01/07/2013 17:45:00,6.5
1654,01/07/2013 17:50:00,5.1
1655,01/07/2013 17:55:00,4.7
1656,01/07/2013 18:00:00,6.4
1657,01/07/2013 18:05:00,9.2
1658,01/07/2013 18:10:00,8.9
1659,01/07/2013 18:15:00,5.4
1660,01/07/2013 18:20:00,5.8
1661,01/07/2013 18:25:00,7.7
1662,01/07/2013 18:30:00,6.2
1663,01/07/2013 18:35:00,6.5
1664,01/07/2013 18:40:00,7.7
1665,01/07/2013 18:45:00,6.9
1666,01/07/2013 18:50:00,7.7
1667,01/07/2013 18:55:00,6.4
1668,01/07/2013 19:00:00,6.0
1669,01/07/2013 19:05:00,6.4
1670,01/07/2013 19:10:00,6.9
1671,01/07/2013 19:15:00,4.2
1672,01/07/2013 19:20:00,6.7
1673,01/07/2013 19:25:00,4.8
1674,01/07/2013 19:30:00,6.4
1675,01/07/2013 19:35:00,6.2
1676,01/07/2013 19:40:00,3.9
1677,01/07/2013 19:45:00,4.5
1678,01/07/2013 19:50:00,4.5
1679,01/07/2013 19:55:00,5.4
1680,01/07/2013 20:00:00,8.6
1681,01/07/2013 20:05:00,6.9
1682,01/07/2013 20:10:00,5.2
1683,01/07/2013 20:15:00,9.0
1684,01/07/2013 20:20:00,6.6
1685,01/07/2013 20:25:00,5.2
1686,01/07/2013 20:30:00,5.0
1687,01/07/2013 20:35:00,3.4
1688,01/07/2013 20:40:00,5.0
1689,01/07/2013 20:45:00,2.4
1690,01/07/2013 20:50:00,3.1
1691,01/07/2013 20:55:00,4.7
1692,01/07/2013 21:00:00,4.6
1693,01/07/2013 21:05:00,5.9
1694,01/07/2013 21:10:00,5.5
1695,01/07/2013 21:15:00,4.3
1696,01/07/2013 21:20:00,2.9
1697,01/07/2013 21:25:00,2.2
1698,01/07/2013 21:30:00,3.5
1699,01/07/2013 21:35:00,5.9
1700,01/07/2013 21:40:00,7.0
1701,01/07/2013 21:45:00,6.5
1702,01/07/2013 21:50:00,6.8
1703,01/07/2013 21:55:00,6.8
1704,01/07/2013 22:00:00,7.5
1705,01/07/2013 22:05:00,9.0
1706,01/07/2013 22:10:00,9.5
1707,01/07/2013 22:15:00,11.2
1708,01/07/2013 22:20:00,9.0
1709,01/07/2013 22:25:00,8.0
1710,01/07/2013 22:30:00,6.0
1711,01/07/2013 22:35:00,8.3
1712,01/07/2013 22:40:00,8.3
1713,01/07/2013 22:45:00,7.6
1714,01/07/2013 22:50:00,8.0
1715,01/07/2013 22:55:00,7.9
1716,01/07/2013 23:00:00,7.9
1717,01/07/2013 23:05:00,6.1
1718,01/07/2013 23:10:00,6.5
1719,01/07/2013 23:15:00,7.3
1720,01/07/2013 23:20:00,6.9
1721,01/07/2013 23:25:00,6.7
1722,01/07/2013 23:30:00,7.0
1723,01/07/2013 23:35:00,6.4
1724,01/07/2013 23:40:00,5.3
1725,01/07/2013 23:45:00,6.0
1726,01/07/2013 23:50:00,5.9
1727,01/07/2013 23:55:00,5.5
1728,01/08/2013 00:00:00,5.8
1729,01/08/2013 00:05:00,5.7
1730,01/08/2013 00:10:00,6.1
1731,01/08/2013 00:15:00,7.8
1732,01/08/2013 00:20:00,6.2
1733,01/08/2013 00:25:00,6.7
1734,01/08/2013 00:30:00,6.7
1735,01/08/2013 00:35:00,4.8
1736,01/08/2013 00:40:00,5.8
1737,01/08/2013 00:45:00,6.0
1738,01/08/2013 00:50:00,5.5
1739,01/08/2013 00:55:00,4.9
1740,01/08/2013 01:00:00,6.0
1741,01/08/2013 01:05:00,4.6
1742,01/08/2013 01:10:00,5.8
1743,01/08/2013 01:15:00,5.9
1744,01/08/2013 01:20:00,5.4
1745,01/08/2013 01:25:00,4.7
1746,01/08/2013 01:30:00,3.6
1747,01/08/2013 01:35:00,4.9
1748,01/08/2013 01:40:00,4.3
1749,01/08/2013 01:45:00,5.7
1750,01/08/2013 01:50:00,4.9
1751,01/08/2013 01:55:00,2.7
1752,01/08/2013 02:00:00,3.2
1753,01/08/2013 02:05:00,3.1
1754,01/08/2013 02:10:00,2.8
1755,01/08/2013 02:15:00,2.7
1756,01/08/2013 02:20:00,2.2
1757,01/08/2013 02:25:00,2.4
1758,01/08/2013 02:30:00,2.5
1759,01/08/2013 02:35:00,2.7
1760,01/08/2013 02:40:00,2.5
1761,01/08/2013 02:45:00,2.4
1762,01/08/2013 02:50:00,1.4
1763,01/08/2013 02:55:00,2.4
1764,01/08/2013 03:00:00,1.9
1765,01/08/2013 03:05:00,1.8
1766,01/08/2013 03:10:00,2.7
1767,01/08/2013 03:15:00,3.2
1768,01/08/2013 03:20:00,3.2
1769,01/08/2013 03:25:00,2.3
1770,01/08/2013 03:30:00,2.8
1771,01/08/2013 03:35:00,2.2
1772,01/08/2013 03:40:00,1.7
1773,01/08/2013 03:45:00,1.6
1774,01/08/2013 03:50:00,0.9
1775,01/08/2013 03:55:00,1.0
1776,01/08/2013 04:00:00,0.8
1777,01/08/2013 04:05:00,0.9
1778,01/08/2013 04:10:00,0.9
1779,01/08/2013 04:15:00,0.8
1780,01/08/2013 04:20:00,1.9
1781,01/08/2013 04:25:00,2.4
1782,01/08/2013 04:30:00,3.2
1783,01/08/2013 04:35:00,2.6
1784,01/08/2013 04:40:00,2.4
1785,01/08/2013 04:45:00,2.2
1786,01/08/2013 04:50:00,2.2
1787,01/08/2013 04:55:00,2.4
1788,01/08/2013 05:00:00,2.6
1789,01/08/2013 05:05:00,2.8
1790,01/08/2013 05:10:00,1.9
1791,01/08/2013 05:15:00,2.1
1792,01/08/2013 05:20:00,2.1
1793,01/08/2013 05:25:00,2.0
1794,01/08/2013 05:30:00,2.4
1795,01/08/2013 05:35:00,1.6
1796,01/08/2013 05:40:00,2.5
1797,01/08/2013 05:45:00,2.9
1798,01/08/2013 05:50:00,3.3
1799,01/08/2013 05:55:00,2.5
1800,01/08/2013 06:00:00,1.8
1801,01/08/2013 06:05:00,1.4
1802,01/08/2013 06:10:00,1.6
1803,01/08/2013 06:15:00,2.3
1804,01/08/2013 06:20:00,2.0
1805,01/08/2013 06:25:00,0.6
1806,01/08/2013 06:30:00,0.7
1807,01/08/2013 06:35:00,1.6
1808,01/08/2013 06:40:00,1.5
1809,01/08/2013 06:45:00,1.3
1810,01/08/2013 06:50:00,0.7
1811,01/08/2013 06:55:00,0.6
1812,01/08/2013 07:00:00,2.2
1813,01/08/2013 07:05:00,3.1
1814,01/08/2013 07:10:00,2.9
1815,01/08/2013 07:15:00,2.7
1816,01/08/2013 07:20:00,2.4
1817,01/08/2013 07:25:00,2.3
1818,01/08/2013 07:30:00,3.6
1819,01/08/2013 07:35:00,1.7
1820,01/08/2013 07:40:00,1.4
1821,01/08/2013 07:45:00,1.4
1822,01/08/2013 07:50:00,1.3
1823,01/08/2013 07:55:00,1.2
1824,01/08/2013 08:00:00,2.8
1825,01/08/2013 08:05:00,2.1
1826,01/08/2013 08:10:00,2.6
1827,01/08/2013 08:15:00,2.4
1828,01/08/2013 08:20:00,2.2
1829,01/08/2013 08:25:00,2.3
1830,01/08/2013 08:30:00,2.6
1831,01/08/2013 08:35:00,4.1
1832,01/08/2013 08:40:00,5.2
1833,01/08/2013 08:45:00,4.6
1834,01/08/2013 08:50:00,4.9
1835,01/08/2013 08:55:00,4.7
1836,01/08/2013 09:00:00,3.8
1837,01/08/2013 09:05:00,4.3
1838,01/08/2013 09:10:00,4.1
1839,01/08/2013 09:15:00,4.6
1840,01/08/2013 09:20:00,4.3
1841,01/08/2013 09:25:00,4.3
1842,01/08/2013 09:30:00,3.7
1843,01/08/2013 09:35:00,2.6
1844,01/08/2013 09:40:00,3.3
1845,01/08/2013 09:45:00,5.5
1846,01/08/2013 09:50:00,7.8
1847,01/08/2013 09:55:00,6.4
1848,01/08/2013 10:00:00,5.8
1849,01/08/2013 10:05:00,5.7
1850,01/08/2013 10:10:00,4.7
1851,01/08/2013 10:15:00,3.8
1852,01/08/2013 10:20:00,3.9
1853,01/08/2013 10:25:00,2.5
1854,01/08/2013 10:30:00,2.2
1855,01/08/2013 10:35:00,3.1
1856,01/08/2013 10:40:00,3.4
1857,01/08/2013 10:45:00,3.2
1858,01/08/2013 10:50:00,3.5
1859,01/08/2013 10:55:00,3.9
1860,01/08/2013 11:00:00,3.7
1861,01/08/2013 11:05:00,4.9
1862,01/08/2013 11:10:00,5.2
1863,01/08/2013 11:15:00,5.5
1864,01/08/2013 11:20:00,4.8
1865,01/08/2013 11:25:00,4.1
1866,01/08/2013 11:30:00,3.5
1867,01/08/2013 11:35:00,2.8
1868,01/08/2013 11:40:00,4.2
1869,01/08/2013 11:45:00,4.8
1870,01/08/2013 11:50:00,3.4
1871,01/08/2013 11:55:00,3.1
1872,01/08/2013 12:00:00,2.2
1873,01/08/2013 12:05:00,2.7
1874,01/08/2013 12:10:00,1.8
1875,01/08/2013 12:15:00,2.8
1876,01/08/2013 12:20:00,2.6
1877,01/08/2013 12:25:00,4.4
1878,01/08/2013 12:30:00,4.6
1879,01/08/2013 12:35:00,5.7
1880,01/08/2013 12:40:00,4.1
1881,01/08/2013 12:45:00,4.7
1882,01/08/2013 12:50:00,4.7
1883,01/08/2013 12:55:00,5.8
1884,01/08/2013 13:00:00,3.8
1885,01/08/2013 13:05:00,6.5
1886,01/08/2013 13:10:00,5.2
1887,01/08/2013 13:15:00,4.0
1888,01/08/2013 13:20:00,2.7
1889,01/08/2013 13:25:00,2.8
1890,01/08/2013 13:30:00,1.7
1891,01/08/2013 13:35:00,4.0
1892,01/08/2013 13:40:00,8.0
1893,01/08/2013 13:45:00,8.2
1894,01/08/2013 13:50:00,10.1
1895,01/08/2013 13:55:00,8.8
1896,01/08/2013 14:00:00,9.3
1897,01/08/2013 14:05:00,10.6
1898,01/08/2013 14:10:00,8.4
1899,01/08/2013 14:15:00,8.1
1900,01/08/2013 14:20:00,8.8
1901,01/08/2013 14:25:00,6.1
1902,01/08/2013 14:30:00,7.1
1903,01/08/2013 14:35:00,7.5
1904,01/08/2013 14:40:00,8.6
1905,01/08/2013 14:45:00,7.4
1906,01/08/2013 14:50:00,8.4
1907,01/08/2013 14:55:00,9.0
1908,01/08/2013 15:00:00,7.1
1909,01/08/2013 15:05:00,6.9
1910,01/08/2013 15:10:00,7.9
1911,01/08/2013 15:15:00,9.3
1912,01/08/2013 15:20:00,8.3
1913,01/08/2013 15:25:00,6.3
1914,01/08/2013 15:30:00,6.7
1915,01/08/2013 15:35:00,8.1
1916,01/08/2013 15:40:00,8.4
1917,01/08/2013 15:45:00,10.2
1918,01/08/2013 15:50:00,11.3
1919,01/08/2013 15:55:00,11.7
1920,01/08/2013 16:00:00,10.7
1921,01/08/2013 16:05:00,11.6
1922,01/08/2013 16:10:00,12.6
1923,01/08/2013 16:15:00,10.8
1924,01/08/2013 16:20:00,8.5
1925,01/08/2013 16:25:00,8.3
1926,01/08/2013 16:30:00,7.3
1927,01/08/2013 16:35:00,6.8
1928,01/08/2013 16:40:00,8.7
1929,01/08/2013 16:45:00,10.0
1930,01/08/2013 16:50:00,8.5
1931,01/08/2013 16:55:00,9.7
1932,01/08/2013 17:00:00,9.6
1933,01/08/2013 17:05:00,10.0
1934,01/08/2013 17:10:00,9.0
1935,01/08/2013 17:15:00,7.8
1936,01/08/2013 17:20:00,8.1
1937,01/08/2013 17:25:00,9.2
1938,01/08/2013 17:30:00,9.2
1939,01/08/2013 17:35:00,8.4
1940,01/08/2013 17:40:00,9.8
1941,01/08/2013 17:45:00,8.4
1942,01/08/2013 17:50:00,9.1
1943,01/08/2013 17:55:00,10.0
1944,01/08/2013 18:00:00,11.8
1945,01/08/2013 18:05:00,8.6
1946,01/08/2013 18:10:00,7.0
1947,01/08/2013 18:15:00,9.6
1948,01/08/2013 18:20:00,8.2
1949,01/08/2013 18:25:00,10.4
1950,01/08/2013 18:30:00,10.1
1951,01/08/2013 18:35:00,7.7
1952,01/08/2013 18:40:00,7.3
1953,01/08/2013 18:45:00,8.6
1954,01/08/2013 18:50:00,8.8
1955,01/08/2013 18:55:00,6.7
1956,01/08/2013 19:00:00,9.2
1957,01/08/2013 19:05:00,8.0
1958,01/08/2013 19:10:00,10.5
1959,01/08/2013 19:15:00,8.8
1960,01/08/2013 19:20:00,10.5
1961,01/08/2013 19:25:00,8.8
1962,01/08/2013 19:30:00,8.9
1963,01/08/2013 19:35:00,10.5
1964,01/08/2013 19:40:00,9.9
1965,01/08/2013 19:45:00,10.0
1966,01/08/2013 19:50:00,11.1
1967,01/08/2013 19:55:00,8.1
1968,01/08/2013 20:00:00,9.7
1969,01/08/2013 20:05:00,14.2
1970,01/08/2013 20:10:00,9.8
1971,01/08/2013 20:15:00,8.9
1972,01/08/2013 20:20:00,7.9
1973,01/08/2013 20:25:00,11.0
1974,01/08/2013 20:30:00,12.5
1975,01/08/2013 20:35:00,11.9
1976,01/08/2013 20:40:00,11.7
1977,01/08/2013 20:45:00,12.7
1978,01/08/2013 20:50:00,11.4
1979,01/08/2013 20:55:00,12.0
1980,01/08/2013 21:00:00,12.5
1981,01/08/2013 21:05:00,13.4
1982,01/08/2013 21:10:00,11.8
1983,01/08/2013 21:15:00,7.9
1984,01/08/2013 21:20:00,9.0
1985,01/08/2013 21:25:00,10.6
1986,01/08/2013 21:30:00,12.7
1987,01/08/2013 21:35:00,13.5
1988,01/08/2013 21:40:00,11.5
1989,01/08/2013 21:45:00,13.0
1990,01/08/2013 21:50:00,14.0
1991,01/08/2013 21:55:00,11.6
1992,01/08/2013 22:00:00,12.3
1993,01/08/2013 22:05:00,11.2
1994,01/08/2013 22:10:00,13.6
1995,01/08/2013 22:15:00,13.2
1996,01/08/2013 22:20:00,11.7
1997,01/08/2013 22:25:00,10.2
1998,01/08/2013 22:30:00,7.8
1999,01/08/2013 22:35:00,7.7
2000,01/08/2013 22:40:00,9.3
2001,01/08/2013 22:45:00,11.1
2002,01/08/2013 22:50:00,9.8
2003,01/08/2013 22:55:00,7.9
2004,01/08/2013 23:00:00,7.6
2005,01/08/2013 23:05:00,8.9
2006,01/08/2013 23:10:00,9.2
2007,01/08/2013 23:15:00,10.2
2008,01/08/2013 23:20:00,9.3
2009,01/08/2013 23:25:00,11.9
2010,01/08/2013 23:30:00,9.2
2011,01/08/2013 23:35:00,9.1
2012,01/08/2013 23:40:00,8.6
2013,01/08/2013 23:45:00,10.1
2014,01/08/2013 23:50:00,12.1
2015,01/08/2013 23:55:00,10.5
